id,user_id,semester,grade,marks,session,subject_name,course_code,credits
c9a9b788-ddd3-411b-8a1a-589a85678213,cdf7bde2-23a7-41ea-8cd0-1eb33659ccb8,SEM3,BC,50.1,2025-2026 I,DAA,CS215,4.0
0a3c4c41-ed2b-4d7b-87e1-356155f7397c,b78d3756-995b-4c4b-94f4-cef0448172f7,SEM3,C,45.1,2025-2026 I,DAA,CS215,4.0
9bc920be-a061-45d8-b4e2-0d7498fa6a59,bae312e7-114b-4adb-a689-6e00b445bac6,SEM3,B,60.9,2025-2026 I,DAA,CS215,4.0
031c6fda-06d7-4df2-9a50-712923557df2,0547e546-f1c9-42b6-b284-82434876e475,SEM3,D,31.6,2025-2026 I,DAA,CS215,4.0
7b979ff1-7d06-450b-9ec7-d04868272daf,68b94cd3-fcdb-4af8-94b7-08d14929c6cb,SEM3,C,42.8,2025-2026 I,DAA,CS215,4.0
a98fcc81-0992-41c1-8b66-a93669e80403,10acab0b-b80d-46c5-8608-4f296f00d645,SEM3,C,45.0,2025-2026 I,DAA,CS215,4.0
fdbb66bd-f892-4329-bcdd-a6a96f18f4ea,98842e1b-e4d9-470e-a85d-26f9fbefc572,SEM3,BC,56.2,2025-2026 I,DAA,CS215,4.0
083a0b7c-7f83-4165-910d-60dd5f038e5f,4ffaaca3-ca64-4c37-ab81-fe6bc4d006c0,SEM3,C,44.8,2025-2026 I,DAA,CS215,4.0
d9f00748-20d4-4a9f-845d-8853ee973571,71880cd5-1fd8-46db-b6e3-841d92a3271b,SEM3,A,67.3,2025-2026 I,DAA,CS215,4.0
83229df3-47f7-4419-afaa-b8137d9125a6,1f7d3aea-f544-40f9-8534-d9a3f94c66b2,SEM3,D,25.9,2025-2026 I,DAA,CS215,4.0
9b6ed314-b7b8-4299-b537-0437e55bb48f,d9f1481d-7cc7-4682-9b83-e12cca218215,SEM3,A,69.2,2025-2026 I,DAA,CS215,4.0
ab85d4f7-2067-420f-9c37-28b1382bd038,8422252b-3ee1-4307-8c11-92586ed451d0,SEM3,BC,52.9,2025-2026 I,DAA,CS215,4.0
701b176e-537b-4365-8cd2-ab909f44f2c0,4f9074d4-add5-4442-aaf8-566223ef3e66,SEM3,B,61.0,2025-2026 I,DAA,CS215,4.0
11699762-ef0b-4e14-8cfb-119e5cebab96,f311ba2c-8418-4d0b-b4fc-9c4943cf4448,SEM3,C,42.1,2025-2026 I,DAA,CS215,4.0
365370f7-0aa3-4a31-9220-4e51b8efcfff,07e31df3-361b-4b3e-9e4d-2af922940b3c,SEM3,B,62.2,2025-2026 I,DAA,CS215,4.0
1086e30d-3bf4-4ca7-8883-5a974e935890,28cf28ab-7e55-4eda-b5ed-8789dd3989ea,SEM3,C,44.5,2025-2026 I,DAA,CS215,4.0
170666e9-d374-4b7b-92ef-cac1882a1c58,aaa28ffc-03b4-47d1-8bfd-55f9d95bf947,SEM3,BC,52.1,2025-2026 I,DAA,CS215,4.0
4e3773de-5a95-4560-a064-1fc4aec41039,29a7b467-463b-4d8c-91ad-e9e7fa875228,SEM3,D,29.4,2025-2026 I,DAA,CS215,4.0
817fa72c-df67-4179-97d6-fe8ce1d50bd8,35d087f8-0498-40b7-9b88-c407f652886a,SEM3,BC,55.8,2025-2026 I,DAA,CS215,4.0
d5daff51-1fde-420f-a6c6-ba1e4c74e0aa,6c994fd6-6424-481b-ab31-0eb985070bb8,SEM3,BC,50.3,2025-2026 I,DAA,CS215,4.0
df4ccdd7-7c0d-4080-9abe-8606bf0afe83,caca7da8-e507-4cd8-9d86-e08b5f007583,SEM3,F,24.2,2025-2026 I,DAA,CS215,4.0
06c2d0ea-29ea-41eb-bc5f-4165848c5bd0,bc0d7080-1028-412d-87f5-63c790bf53fc,SEM3,BC,47.4,2025-2026 I,DAA,CS215,4.0
6d91ff17-e53a-47b6-9f03-66f12a04d819,e1f0bffb-120f-41df-a9f9-9ec1e7f5237e,SEM3,C,44.6,2025-2026 I,DAA,CS215,4.0
2a571da6-a58e-415f-b435-b40c25ce9042,8099e504-b02e-4aac-bfcc-8ceb2e9cb15a,SEM3,BC,59.4,2025-2026 I,DAA,CS215,4.0
11799ec6-3891-43c7-b8ee-36163661ab02,ab560b4f-8f50-42fa-9c0f-c511e9079322,SEM3,CD,39.9,2025-2026 I,DAA,CS215,4.0
74b2ea3b-c0c4-40d5-912f-30954b5549e4,c4d5835d-6717-438b-b907-d87736000f58,SEM3,BC,51.2,2025-2026 I,DAA,CS215,4.0
b69390ce-9323-4544-8680-2005ea058657,be436189-3422-4ab8-9425-01396f2cfb76,SEM3,A,65.5,2025-2026 I,DAA,CS215,4.0
175789c1-8f9f-44b5-b882-bd98878cecdb,6ecd45c8-004d-4333-9eca-8119ca0612f6,SEM3,CD,37.3,2025-2026 I,DAA,CS215,4.0
2ea1075c-ea6d-488a-b6d9-6ea21c077177,4f89a76e-cf3f-432c-ae2d-85399268e100,SEM3,A,73.2,2025-2026 I,DAA,CS215,4.0
cb53ae03-dba7-4118-8d6a-cb13bc83b7d2,f61add6d-294e-4498-b920-d9ba6ee60840,SEM3,BC,51.9,2025-2026 I,DAA,CS215,4.0
fba4266b-3c9a-4a96-aaaa-e8c625669008,0b23fe81-8013-451a-9b65-82708301c273,SEM3,C,45.7,2025-2026 I,DAA,CS215,4.0
f2f942d5-2ed9-4a7e-aebb-21879d2914ee,67f88c69-7234-41f3-9a51-abe734e26e93,SEM3,D,30.9,2025-2026 I,DAA,CS215,4.0
59ab5d15-0ee3-4760-9875-5739366d1625,d360b914-bd0f-410f-8103-8f39c7ca7740,SEM3,D,25.5,2025-2026 I,DAA,CS215,4.0
83861ede-587d-4561-b982-2cc970e226a8,5eeb982c-3c6c-4ce4-92b5-3b456a6aefb2,SEM3,B,61.2,2025-2026 I,DAA,CS215,4.0
6f3528cd-cff7-42af-9e2b-a628ed18fc67,7b91c5a4-5f4b-4f78-8485-a0bd463b0ba4,SEM3,C,42.7,2025-2026 I,DAA,CS215,4.0
1a74b36d-1323-41a1-9a97-0730b932f97a,e6478222-bb19-4ebc-9b49-8d1ee33afdd8,SEM3,CD,40.6,2025-2026 I,DAA,CS215,4.0
33cd6bd6-58db-45ec-86b5-658347d88b1b,a359b4da-c52f-4d35-8d14-70fe44bf643b,SEM3,B,62.6,2025-2026 I,DAA,CS215,4.0
1ec52acc-89a6-4749-96d8-77250d8f34f2,8e195886-7061-4475-96c0-a60ddb9bf96c,SEM3,BC,57.5,2025-2026 I,DAA,CS215,4.0
64510e82-a778-46db-9c34-09848622683f,2c7829ce-6ba9-46fb-a4fa-84bae94f54e0,SEM3,BC,50.3,2025-2026 I,DAA,CS215,4.0
39a7f1cf-2277-46a0-a9cd-1db5f49b7142,82aed2a1-e280-4cf6-9e69-01439df8f9cc,SEM3,D,29.5,2025-2026 I,DAA,CS215,4.0
9ec1c58f-3006-4d5c-9e78-4c54865a61bd,28343bce-593f-49f4-8916-15f8eca0831f,SEM3,F,23.2,2025-2026 I,DAA,CS215,4.0
260ecf06-3662-46c9-bdbf-27abd0c820fc,9e661acc-ac52-41e1-87d5-6dbdec9fc025,SEM3,B,61.0,2025-2026 I,DAA,CS215,4.0
d62f8880-8606-4cba-8078-c0be7ea69a41,bb919c7a-e2d2-4341-bcf1-97d2ace0a4bf,SEM3,BC,48.1,2025-2026 I,DAA,CS215,4.0
1218cbed-9567-4947-8ae4-09586500051b,760292d8-831f-41a3-b2f1-1b016718dabc,SEM3,C,45.3,2025-2026 I,DAA,CS215,4.0
fbb303fd-9660-4410-a503-01b5cc495095,55899fb9-7d01-4ae6-9996-cf619bf2b1ba,SEM3,A,73.7,2025-2026 I,DAA,CS215,4.0
d8e54b0e-13ad-46a0-8378-67d6298d9622,d94d60f0-801d-4d4c-9378-fa16b25b8dff,SEM3,C,43.2,2025-2026 I,DAA,CS215,4.0
a8e8e03f-d6f6-4898-a890-0d3799369d2e,011ed119-63e8-4046-afab-2e2d6822c669,SEM3,BC,53.4,2025-2026 I,DAA,CS215,4.0
db63dc18-6a94-48e4-80d7-b7845718e003,767e9df8-b88c-44cd-96f4-dc72312d0bcf,SEM3,A,76.8,2025-2026 I,DAA,CS215,4.0
97dac22a-d91d-4211-901a-b2a996c8c1d8,5c685edd-c228-4f86-8030-9406fe6d85c3,SEM3,BC,56.8,2025-2026 I,DAA,CS215,4.0
a6a08641-e213-4d88-8039-70558146aae2,6e00c044-6a98-42f3-8abd-e6e73159f953,SEM3,C,41.6,2025-2026 I,DAA,CS215,4.0
0c41847f-6dfe-4d56-a3f3-1276bfd1c319,bde22445-3588-47dd-9c62-ea3e40ea7b7a,SEM3,CD,37.8,2025-2026 I,DAA,CS215,4.0
6fb72074-4010-40e2-8b03-0c2a2b5b90df,04ed7656-32ff-41b5-8da0-0bd3c68fc423,SEM3,A,64.7,2025-2026 I,DAA,CS215,4.0
fc0db9c1-d341-443f-8c52-71357b76d407,a89d4575-bcdf-4c83-8d8e-9643a0a86dda,SEM3,D,32.6,2025-2026 I,DAA,CS215,4.0
50591b5c-4502-4331-b336-181659558bfb,5ef743cc-3336-4938-a59a-974f7189e1d0,SEM3,BC,59.7,2025-2026 I,DAA,CS215,4.0
06cceafb-e8e7-49fe-83b4-298c57ea9e17,070b6288-5e8c-4615-9174-68dfc6bd1a35,SEM3,A,70.0,2025-2026 I,DAA,CS215,4.0
ba6aa048-eb96-4c64-b8ed-c1e58c1530e8,45724cc6-d40d-4af9-972b-27b381a1f893,SEM3,BC,47.6,2025-2026 I,DAA,CS215,4.0
213e3cac-2b87-4575-bb68-16964ac91fbe,706d4094-b5d2-4e8c-8a99-16a5e604d1e8,SEM3,BC,59.6,2025-2026 I,DAA,CS215,4.0
afd1399a-5c75-4340-b475-5a143311fb03,3525944a-9946-4ba7-991e-452df2b4d573,SEM3,BC,49.8,2025-2026 I,DAA,CS215,4.0
c0f16b85-e09d-4050-91a8-ba77343b3c29,0bb02200-75e0-4144-b5e8-0d6ac874368f,SEM3,A,67.4,2025-2026 I,DAA,CS215,4.0
09ddfb2a-dac8-4dda-926f-4c7b97f2d0aa,39ce4cc5-5953-4a44-92c5-f2855ebfc33d,SEM3,BC,52.5,2025-2026 I,DAA,CS215,4.0
63f18a24-2c93-4e0c-93b5-a36ff55f6f8d,2e936cb7-5335-45d7-9686-73f0791cd9ad,SEM3,CD,39.8,2025-2026 I,DAA,CS215,4.0
4b53ab25-01e7-4b44-9161-279417a72da9,e782abb0-7128-44b4-975f-dc956076dcac,SEM3,BC,53.6,2025-2026 I,DAA,CS215,4.0
a41d61d9-2746-4187-a3d2-073492efabac,e0eb7cc7-e53a-46c3-ad65-1bb5a9aacf29,SEM3,BC,50.9,2025-2026 I,DAA,CS215,4.0
7e446795-143a-4c69-b456-3ac1eafc41e9,be1e27b4-941d-474a-b7dd-eaad7c8374d3,SEM3,CD,40.9,2025-2026 I,DAA,CS215,4.0
11254af4-63ab-4640-814b-27c8eb37aa35,a70d9503-e7cf-4e6e-b018-8228db0f7cc1,SEM3,C,45.9,2025-2026 I,DAA,CS215,4.0
7ad585d6-2e85-46e3-a42e-7f7864230ea6,216c2358-3504-4bd3-b577-aaa80f8216de,SEM3,D,33.2,2025-2026 I,DAA,CS215,4.0
20bcff4c-6900-4fa3-bf8c-9633a94b800b,1d0688bf-4bf5-4bb2-ad12-b006a8e74dc6,SEM3,CD,38.0,2025-2026 I,DAA,CS215,4.0
4a408a0a-0b48-40c3-81ed-1d7e424df9e2,e4bba50e-32b7-4de1-9694-9372ffa0ecb6,SEM3,BC,57.3,2025-2026 I,DAA,CS215,4.0
0e6c4411-18d5-4985-9b5d-daac023bc436,4f0f014e-439d-4edc-b77e-2fcf229c45b8,SEM3,F,24.8,2025-2026 I,DAA,CS215,4.0
49e5c47c-bd3e-4f4c-85e9-27c3b967bcd0,e9f539af-a598-49cb-bef5-190dd13a3165,SEM3,BC,52.6,2025-2026 I,DAA,CS215,4.0
5605c648-dd61-4288-82e6-1de1bc67089d,02cba241-d7e7-46ba-9935-214395ae2e9c,SEM3,BC,49.1,2025-2026 I,DAA,CS215,4.0
e459c173-97bd-463b-ba6a-1f5254d794af,1742eabe-0341-4a8e-abce-f6791408fc7e,SEM3,C,41.2,2025-2026 I,DAA,CS215,4.0
f6efc82c-3e89-4829-b90c-4337d970f480,40b2d8a1-f691-440b-b771-550c57575264,SEM3,A,67.3,2025-2026 I,DAA,CS215,4.0
ac9b07ae-d6e9-43b5-9051-1bc94d3407c1,f545bcb2-df0a-4769-9eaf-7ab0c431f363,SEM3,BC,58.0,2025-2026 I,DAA,CS215,4.0
261a3117-4314-4f24-a33a-ade237a28d8f,d24fbb21-4840-4fbd-8fb4-3fcc2cccf7fa,SEM3,CD,40.0,2025-2026 I,DBMS,CS213,4.0
3c45b16a-c3fa-42a6-90c7-c275671f1335,fbf0b09c-b0dd-44e3-8b3e-5737cd29c503,SEM3,BC,52.0,2025-2026 I,DBMS,CS213,4.0
27b0f834-a056-48fb-ad99-ee0ec2868f61,0efdbb27-d297-48a8-a405-67661c76aa1b,SEM3,B,62.8,2025-2026 I,DBMS,CS213,4.0
435bff1a-a6fd-4dc8-a272-9e171539b9bb,37ca116f-7dc8-411d-a7c9-dd0d3e3e9c59,SEM3,D,25.2,2025-2026 I,DBMS,CS213,4.0
046d3fad-97a8-48e0-9edf-379603f5200c,c8654a73-f047-4fb2-9133-c738d38dc424,SEM3,BC,52.2,2025-2026 I,DBMS,CS213,4.0
a867bbb8-f3af-47f8-a572-a048ff373716,4c599528-536f-4957-9572-d3b6ff74db6e,SEM3,C,45.2,2025-2026 I,DBMS,CS213,4.0
e8ebaa99-8186-4947-bf63-3cf6de0520f9,ccf7c41b-05ea-4b2f-ba60-bd5db8c6ac6d,SEM3,BC,54.9,2025-2026 I,DBMS,CS213,4.0
717fbd81-67ae-4498-9d04-0257358abf4b,89b50b02-f436-4be3-b121-a1aa9697cee4,SEM3,A,80.7,2025-2026 I,DBMS,CS213,4.0
c1f8fbe6-cc7c-4edc-8446-e8e8fb4da750,45832532-e029-4d2d-bcf9-34b223fda06d,SEM3,CD,39.1,2025-2026 I,DBMS,CS213,4.0
2d1921f8-0d5b-40ef-bcfa-111c67302f43,8d59d16e-99e7-4049-91e8-bd2c6e57b672,SEM3,C,43.8,2025-2026 I,DBMS,CS213,4.0
53a0dc52-ef94-45f5-ba25-1ffafb61f1eb,6b0b43df-74da-4c68-a616-27c4644272ba,SEM3,D,30.9,2025-2026 I,DBMS,CS213,4.0
77ec970e-897c-4966-8f1e-1e0b40ca7a8a,799f5294-dd82-4bfd-b735-9f1e28da854a,SEM3,BC,52.3,2025-2026 I,DBMS,CS213,4.0
131cf0a5-fc0a-4240-a973-acf7be7b84db,4760d31f-d2cf-46e6-8206-0aa2e71128d5,SEM3,B,58.3,2025-2026 I,DBMS,CS213,4.0
58e67a7e-4e77-497b-b53d-2890ccc572e6,da3a26de-4ef8-4c26-ae40-c7f099ea6828,SEM3,F,11.9,2025-2026 I,DBMS,CS213,4.0
dfeecf65-1d0f-425e-a8ea-70df8a3f83b1,212e35cc-5272-4e79-9745-7c8d1d8ab175,SEM3,A,71.1,2025-2026 I,DBMS,CS213,4.0
ea5081bc-3f41-4fb3-8db1-b87cade2f4df,a421136e-ae49-481b-b724-522005af5075,SEM3,A,73.0,2025-2026 I,DBMS,CS213,4.0
0a46f356-baa8-45e1-b707-0fea83bf1366,07d5a4da-ef64-41e4-adc3-b1fcef7267ab,SEM3,F,8.7,2025-2026 I,DBMS,CS213,4.0
78f5d75d-02fe-462c-8dfe-76ad3de5cabf,5a950efe-a639-4caa-9de4-f83eedadef65,SEM3,D,26.1,2025-2026 I,DBMS,CS213,4.0
e6dd3c79-6606-4508-ad17-0f5ec8684bfe,6488e0e2-73bb-4357-a12e-886ebd455e47,SEM3,B,56.1,2025-2026 I,DBMS,CS213,4.0
4af6a5bc-de57-490c-99bf-5adcff1363c2,fd5b3fb5-7435-45f0-ad8c-2255cf7b604d,SEM3,BC,50.4,2025-2026 I,DBMS,CS213,4.0
fab229cb-07d0-480c-82e7-da539fc3a0c0,3d7c63e6-b4cf-4f7b-b574-2cff4527f157,SEM3,AB,66.7,2025-2026 I,DBMS,CS213,4.0
f790647f-d643-4613-a133-903edfadbbe1,a2d4a513-8bc9-4940-a477-37b39fcd2db6,SEM3,C,44.8,2025-2026 I,DBMS,CS213,4.0
cff178ec-c312-4ca9-ac58-0b36e39b9d46,a900fb7a-3819-4c1a-af02-9deae266ea5c,SEM3,A,68.6,2025-2026 I,DBMS,CS213,4.0
f0c5c667-edbd-44c6-8fd2-a24ba4b151d2,95f311c1-acdf-45a7-baf9-26e3799cb2e9,SEM3,D,28.5,2025-2026 I,DBMS,CS213,4.0
2c2f3fde-8824-49ce-9824-ac32d395fc59,e7cd872d-9d29-4130-96f6-02cb30a6e62d,SEM3,B,55.4,2025-2026 I,DBMS,CS213,4.0
d5404c43-cac1-4336-97d5-e584feaea9ab,8b2403b7-937d-4f87-b62f-91366a7d2dee,SEM3,CD,42.7,2025-2026 I,DBMS,CS213,4.0
b412a111-4196-4f94-a62b-a11c4f67285e,c0d7c4c6-1231-4c06-af62-f75e0992653a,SEM3,CD,42.1,2025-2026 I,DBMS,CS213,4.0
3ccb1ea1-1817-440c-a02a-af2d8799fac6,608b9616-d6b4-4bd6-b557-f7fdc6708b66,SEM3,F,22.5,2025-2026 I,DBMS,CS213,4.0
d13a4a92-d459-41d8-b04d-977b88c2cd88,4998b16a-de6b-4e6c-9b8c-1a91cf371077,SEM3,C,43.1,2025-2026 I,DBMS,CS213,4.0
eff40ca7-007b-4818-94ce-e9a5b39f8711,dd728292-a0c3-4f65-87a4-8aba58fa5349,SEM3,A,70.0,2025-2026 I,DBMS,CS213,4.0
bde3cb08-b2cb-442b-95dc-6d66322878da,60a84ae5-2a1f-4889-8723-807b10226161,SEM3,CD,39.5,2025-2026 I,DBMS,CS213,4.0
66eae162-91f0-4278-bc94-38dc55d3fd9b,d5e1e446-f25e-4d7f-b67f-59d0a3779051,SEM3,C,45.8,2025-2026 I,DBMS,CS213,4.0
af8f6584-8a88-429a-9ed9-5794d52ad13a,0ba02519-2980-4e40-a8da-804f37c97f3c,SEM3,BC,51.3,2025-2026 I,DBMS,CS213,4.0
2ff495cb-a569-4eac-80f7-31eccb92828c,2e4b0dda-74f0-44bd-b235-c3afc7c78c0d,SEM3,D,34.8,2025-2026 I,DBMS,CS213,4.0
4ef521b5-4f48-4dab-ab9d-9ae3f435d029,d4ee9fa0-9d0c-45e6-8ea8-f63cc72a5fe5,SEM3,BC,53.4,2025-2026 I,DBMS,CS213,4.0
4eaffcf3-6e93-4144-8866-3112914f4a0d,406e1e4d-0738-41af-83fe-ccee36810380,SEM3,B,57.8,2025-2026 I,DBMS,CS213,4.0
cc559093-9656-4a9c-ae9f-644d67e2cbb8,d2832108-4b54-4636-90e8-a781803ad353,SEM3,C,45.8,2025-2026 I,DBMS,CS213,4.0
a3769fa1-3b25-4d8d-af65-76516d45000f,6d789ea9-396c-4c56-b873-efe420eafe7d,SEM3,F,21.4,2025-2026 I,DBMS,CS213,4.0
d751ef97-6eae-4525-9993-27a633e39f44,33736654-b63a-41d0-b225-fa7250cc56a1,SEM3,A,72.5,2025-2026 I,DBMS,CS213,4.0
bc3b4e43-c7ae-42de-b354-91075300ba23,0d48d68c-34c0-4ff8-8e56-7263660597a0,SEM3,BC,50.2,2025-2026 I,DBMS,CS213,4.0
d269eeac-0c3d-4848-8ade-19104991f617,befbc1f3-1d26-4967-95ef-e9903246d8ff,SEM3,BC,49.1,2025-2026 I,DBMS,CS213,4.0
df61f90d-63f1-4775-828e-30d9ed77b93b,806f1c1f-230b-49e9-a471-991d90fff8bd,SEM3,C,46.3,2025-2026 I,DBMS,CS213,4.0
1741849c-abf4-4490-8c92-b1bc379754f7,4954de67-455e-4dee-8db9-d8f63bb17668,SEM3,CD,40.6,2025-2026 I,DBMS,CS213,4.0
d02e2d4a-8ca7-44de-90c8-8fb44b3de464,3bd91476-a6f0-4010-bf47-2223cbc04596,SEM3,F,24.4,2025-2026 I,DBMS,CS213,4.0
8bf9bdbb-651b-4f32-8cb2-8f6b2b387410,e1215fec-82e5-4ae5-a5d8-26e94cd16a7f,SEM3,BC,48.8,2025-2026 I,DBMS,CS213,4.0
cd3bdb5d-22eb-408e-b644-002d6ced1d79,f0b995e5-3c14-4cb5-a77b-7c319cd8888e,SEM3,BC,51.8,2025-2026 I,DBMS,CS213,4.0
1ff5dedc-a074-4311-a957-955166bcc659,7fe40679-c78b-45ec-bfcc-f6b80320bee3,SEM3,AB,64.4,2025-2026 I,DBMS,CS213,4.0
afe0a8d4-099a-4ef0-b082-5ae7b7a3d432,e4c27663-2755-45c8-9024-ad5957f6221d,SEM3,A,74.2,2025-2026 I,DBMS,CS213,4.0
699a7bf2-9dc3-462d-8815-7d1ae3cd3a7f,235f39a1-5a2d-49af-8569-31eacaa12260,SEM3,CD,38.6,2025-2026 I,DBMS,CS213,4.0
b3ea68a1-f1b4-489d-bfac-ec56207eb51f,37e8cde6-d673-4259-9a45-3010335553f3,SEM3,A,73.8,2025-2026 I,DBMS,CS213,4.0
be51245c-0dab-4f07-8fa3-c25094a17931,26b96ea2-c6ae-4e17-a002-a7980e5608f1,SEM3,BC,50.9,2025-2026 I,DBMS,CS213,4.0
57817e4c-2c79-421c-8db3-e635c50b4921,126982fc-9181-4b6a-9011-8f9cbb4057d7,SEM3,B,58.4,2025-2026 I,DBMS,CS213,4.0
aa073fb6-034c-4a3b-8622-316ddcf42b43,a32b7211-0f0d-46d3-bd3f-41bd90615ae4,SEM3,D,34.2,2025-2026 I,DBMS,CS213,4.0
657bcc0c-79a4-4a3a-8890-aab360cf2301,b737d923-e515-44f9-b340-780bb32fa6a7,SEM3,BC,54.8,2025-2026 I,DBMS,CS213,4.0
dab81756-01a4-4467-8f92-b1a06790c5ac,3ac85f41-2766-4ec5-9046-d3da1f649096,SEM3,D,35.4,2025-2026 I,DBMS,CS213,4.0
7e9df912-2a32-4bac-98e9-af5a1666f2c4,e5762ddc-b180-4358-96e4-c747c5c92d9d,SEM3,B,59.8,2025-2026 I,DBMS,CS213,4.0
0de4f632-56c0-400d-9ad1-7a5b25d05c19,5894b4e7-ab89-4305-be90-c5fef07472f4,SEM3,D,30.7,2025-2026 I,DBMS,CS213,4.0
46b173fc-8a26-4a58-9905-71b05660f56e,4e60bab0-c5a2-4832-b1c5-85e566495f13,SEM3,BC,50.2,2025-2026 I,DBMS,CS213,4.0
4fbcfeec-1a0b-4153-8f09-5f15a58714bf,4a1e7727-d292-40e4-9cb0-291bae10f2b3,SEM3,C,43.3,2025-2026 I,DBMS,CS213,4.0
a8f6799d-86e1-4394-8187-480003483aa5,bdadeb63-5599-4d18-bf7b-3a9721aa61ec,SEM3,B,55.0,2025-2026 I,DBMS,CS213,4.0
1bcf39a1-2af2-411d-9e6b-ce3a4a889b39,5639b749-8039-4283-9a5e-02789e84679b,SEM3,BC,53.5,2025-2026 I,DBMS,CS213,4.0
de56b405-8690-4e91-9c09-02fb3f8981b6,313e340e-f315-4b12-a8b7-390a49e633ca,SEM3,BC,52.1,2025-2026 I,DBMS,CS213,4.0
4822c0e8-97db-431f-b9bb-ca37202d736f,d1881294-84df-45d4-b4e3-8f8c02c403da,SEM3,CD,42.1,2025-2026 I,DBMS,CS213,4.0
c9e4ea8e-b437-4e3d-8b13-989a9a15f56c,4f1d794b-ffa8-45f2-b6b3-d9f9035dad21,SEM3,B,62.7,2025-2026 I,DBMS,CS213,4.0
785339de-4339-45d5-aec2-3d20f70771fc,67c10aa2-91dc-43f0-8aba-3f3029ef6df8,SEM3,B,58.3,2025-2026 I,DBMS,CS213,4.0
31ac7641-9a08-4bcf-9ba4-f5ebe1ec3b1a,2c9961ca-9b65-4608-8e99-0b34ffa7bd99,SEM3,CD,38.0,2025-2026 I,DBMS,CS213,4.0
34357285-95b0-4fae-97c3-5ac7e527baeb,b644a25a-5242-4ca5-bb58-d5de8b1e9ce1,SEM3,B,61.0,2025-2026 I,DBMS,CS213,4.0
7703f779-2066-4c2f-969d-d381f8d89df7,c2a2c68f-51ac-475b-b43f-3b46be846ace,SEM3,CD,40.1,2025-2026 I,DBMS,CS213,4.0
2c34c073-82ac-4b0b-b70b-421ab1bae041,b84279ef-b744-467e-b009-91aa950ff45b,SEM3,BC,51.1,2025-2026 I,DBMS,CS213,4.0
7502ce05-efee-49fb-8e4a-768b9243e9ee,8258d6b8-0815-478a-98d3-b141fe239e18,SEM3,BC,48.4,2025-2026 I,DBMS,CS213,4.0
90a35844-12b3-4ee7-885c-10fe92d78506,11f2a698-2934-4a08-9cb0-77820a8edb2d,SEM3,BC,48.4,2025-2026 I,DBMS,CS213,4.0
4d6a5d15-c3e1-4ed5-adab-9306d4f3c6f1,e8ef335b-3df3-4db3-b56b-e857a345954f,SEM3,B,61.9,2025-2026 I,DBMS,CS213,4.0
89dfbeb9-3a1a-4c65-ab61-29182c8505fa,2d8780c3-79a1-4b31-8561-839ace04806d,SEM3,F,22.7,2025-2026 I,DBMS,CS213,4.0
02ec4088-438e-446c-88b2-476303fd5d9b,350150e3-cecb-4b87-9d2c-ced80f08e137,SEM3,A,69.1,2025-2026 I,DBMS,CS213,4.0
05eb0d2e-2a8f-4614-b513-cef300a85c9d,c66d45f3-de36-4ff4-b586-25ed0bed3a8c,SEM3,F,23.2,2025-2026 I,DBMS,CS213,4.0
d64be1c6-4ba7-4de8-b90f-b998dbb2b0d2,7f6accb8-b6de-4aaf-a6f2-60a4e92535c6,SEM3,A,68.7,2025-2026 I,DBMS,CS213,4.0
ef3fd224-52a5-45a1-a657-980f5ebc4e10,9b46c893-9374-40d4-aba0-eefc4f001802,SEM3,B,58.5,2025-2026 I,DBMS,CS213,4.0
47ff9db7-7c9f-47aa-98a6-62ebc8d3ee47,f690aa27-1305-4a5b-a837-ce9614d6744a,SEM3,D,27.6,2025-2026 I,DBMS,CS213,4.0
1970755c-9285-42b5-8ca8-25e1eea23260,6c1a4569-f67b-4607-8ac7-ce252a236ca1,SEM3,B,55.5,2025-2026 I,DBMS,CS213,4.0
268dc269-102e-4fde-8ef8-d1d8892eb156,39f63708-57d3-4033-afaa-8f44d1aef87d,SEM3,C,45.4,2025-2026 I,DBMS,CS213,4.0
930cf107-d87b-4308-801a-e0e67d0cf719,4697996c-1efa-4406-82c8-03527a95e2d0,SEM3,D,32.3,2025-2026 I,DBMS,CS213,4.0
42062fb0-5a03-4278-b045-c1a4399a9956,ceafef04-d4aa-4819-9e63-19ff494fcd05,SEM3,A,68.5,2025-2026 I,DBMS,CS213,4.0
7b8e612b-0f39-4dea-9ff6-8a2970a73518,9f548785-68ef-444f-b700-053bfde3585d,SEM3,A,67.2,2025-2026 I,DBMS,CS213,4.0
8a1dfe82-5415-45ed-8c69-6218e9461d00,e19b0c1a-d28f-49ec-88c8-a7e49ab6f0b3,SEM3,B,56.1,2025-2026 I,DBMS,CS213,4.0
6164cec3-5702-490a-9611-7036236ec53e,e05c0f59-ea3b-4c96-8e2e-491ecaf8a966,SEM3,A,75.7,2025-2026 I,DBMS,CS213,4.0
c49e80e7-4201-43ae-9a2a-2eca5408c603,01e15551-7f91-42eb-869a-6b0c27e14868,SEM3,B,50.2,2025-2026 I,SnS,CC212,4.0
adb116a2-de97-411d-a8cf-340a5b849d41,85415b31-a846-4361-b651-018b28e561e1,SEM3,BC,44.6,2025-2026 I,SnS,CC212,4.0
40f7e4a3-ce45-4099-88d0-c985348f2444,3593c80d-4e33-4089-a00d-b16394a81158,SEM3,A,65.5,2025-2026 I,SnS,CC212,4.0
